Ticker,Mean Return (Annualized),Risk (Annualized Std Dev)
KUKE,1.3296938099882945,1.0636035968037016
KVUE,-0.2764090163782304,0.2638740932832899
KVYO,-0.5044816106452923,0.631719117578164
KW,-0.11852513863322618,0.32887990422153945
KWR,0.3405619654643749,0.3545593704861105
KYN,0.15107024923834442,0.185375137684915
L,0.19472111164150258,0.18165498944500078
LAAC,0.03316192338473017,0.5766719145782339
LAC,-2.143213822661258,0.7310340522126352
LAD,0.5902005246815114,0.4096565174533945
LADR,0.24991414598588702,0.2846869425376318
LANV,-0.5439635692605255,0.7975568658666397
LAW,0.4923069523603112,0.7129601211718178
LAZ,0.10179946771714883,0.29703410080767556
LBRT,0.31738054281312206,0.410403420188167
LC,0.1889463326322169,0.5558043204714749
LCII,0.39603263063205696,0.37505385422865933
LCW,0.07201542045018033,0.029932658562867316
LDI,1.037556087247886,0.7275508182913153
LDOS,0.08357319859933618,0.25906696352331593
LDP,0.05745463626593285,0.1619869190081006
LEA,0.17495721095138403,0.27023289487823543
LEG,-0.1257683654490346,0.25757443520923157
LEN,0.5393685585794916,0.2720626833177494
LEO,-0.0002604086830596207,0.14552061627908136
LEV,-0.0017543040104253007,0.6165703266111365
LEVI,0.15965023103498646,0.3597034079370499
LFT,0.3917604855533141,0.31752614122486716
LGI,0.12213355158897607,0.15163358213849795
LH,0.1389382238294085,0.1884281122832924
LHX,0.06950234429757583,0.23347341871644584
LICY,-1.3531316186080922,1.1149690043370353
LII,0.6811601934005209,0.29148466835188347
LITB,0.05638057730418489,0.5918183561951266
LL,-0.08702232513016053,0.7433298797669262
LLAP,0.36743745314795123,1.2061792833811733
LLY,0.5247330870774309,0.2889229835792561
LMND,0.5092515606146085,0.8699342631535613
LMT,-0.009670390435343505,0.18068996820599503
LNC,0.037836579747098927,0.4449895952621538
LND,0.16007567077398774,0.35863406170848244
LNG,0.24279458332906373,0.2671172130746129
LNN,-0.12025047865882181,0.3774206419783173
LOB,0.5722969875698395,0.5640852594018633
LOCL,-0.8840362447478098,1.814339086776193
LOMA,0.30993146770076785,0.39935761699962585
LOW,0.1616785324819818,0.2359184524345439
LPG,1.1544061006679869,0.44662014429135516
LPL,0.037357787666209494,0.3761615255453342
LPX,0.2594831749524438,0.3584657220852535
LRN,0.6706469321917033,0.41806089032530613
LSPD,0.5298621524066545,0.520953831084687
LTC,-0.017609584149612514,0.20922188168314118
LTH,0.3856048873135908,0.4976939092655873
LU,-0.6581698176108859,0.7637180591296936
LUMN,-0.7039987334875838,0.8626051977815515
LUV,-0.04741548207678653,0.3071209612460454
LVS,0.04800611926243098,0.2928938066657275
LVWR,1.0308012338471217,0.6662510064166003
LW,0.2602395649976627,0.2541649343576079
LXFR,-0.3586129276335619,0.3573509454706365
LXP,0.05239757721554033,0.2516840416288739
LXU,-0.21846070392506453,0.4493245362774222
LYB,0.20389863185799637,0.22429951331594117
LYG,0.15999570024962453,0.28034128654374196
LYV,0.36001678011782606,0.3157443136462172
LZB,0.5601497897507282,0.3448219740525781
LZM,0.2309894676511798,0.8822095203273831
M,0.17231461481683147,0.5152767108401535
MA,0.2303974172194713,0.1720633362031373
MAA,-0.08206766647922814,0.23043274706976083
MAC,0.48239127247366576,0.4383225849825699
MAIN,0.2658070758731418,0.16120806867695733
MAN,0.014328933814212673,0.2540765761790087
MANU,0.05359383797027285,0.5733123500224376
MAS,0.4084910451297874,0.27530180109955427
MATV,-0.17230145609837996,0.47833253089016403
MATX,0.6482353547235308,0.3564536380637775
MAV,0.04267670369110491,0.13253835118461546
MAX,0.32930506685650707,0.7042452578748347
MBC,0.7450457958757842,0.38501525439807094
MBI,0.4428811175872648,0.945467169857129
MC,0.48274000325417843,0.3320449540904046
MCB,0.49795664368396486,1.0196258903899889
MCD,0.1486825756053489,0.1396673655111398
MCI,0.39254064083189355,0.20286679122402246
MCK,0.24061467679276366,0.19865103326116418
MCN,0.09621070412138265,0.18536236000525286
MCO,0.38182786879932334,0.21153316830453056
MCR,0.12823186496134864,0.12779886672834123
MCS,0.054633405925943276,0.21976097106881046
MCW,0.032746633112977284,0.4788637528940187
MCY,0.1887118030434752,0.36580772295273023
MD,-0.40977407214247435,0.3858228012465583
MDT,0.10842529751383914,0.2142272214838866
MDU,-0.01627024736158101,0.19910681710903277
MDV,0.40879061307811854,0.46681254764578833
MEC,0.2978054187925865,0.57792318545467
MED,-0.4083737630657608,0.3951491480635582
MEG,-0.19656102282357968,0.5550518272293403
MEGI,0.05987956907283444,0.17883563300474226
MEI,-0.5799230946751455,0.4132652693942096
MET,-0.01659658135041554,0.27344293313870677
MFA,0.2890928471526983,0.3158084180312858
MFC,0.29601132208668807,0.2026745701861715
MFD,0.08137997558371411,0.16035685713481004
MFG,0.2304330391635826,0.28378111445340065
MFM,0.0609252490059773,0.17631143080560885
MG,0.5371581075890917,0.49438276735533343
MGA,0.12404805566863958,0.3517644007695795
MGF,0.04345140995970754,0.11081788986069908
MGM,0.3526953041150232,0.33115947071053775
MGR,0.1605439995536778,0.2185919705920642
MGRB,0.1995418845847003,0.2253701720171569
MGRD,0.19948555771377371,0.2527228856638344
MGY,0.03772822799377047,0.34053438264521724
MHD,0.04201270273384373,0.10873320352289188
MHF,0.03760385332015947,0.11519956240861853
MHI,0.05085434965506263,0.13282551992790909
MHK,0.032233265718898646,0.3612974170725934
MHLA,0.020714575432135375,0.36611935483845326
MHN,0.06480997772930881,0.11754105329539367
MHNC,0.17155717425308212,0.30694412076344507
MHO,1.1428636319149963,0.3360566828609388
MIN,0.06359016946179212,0.13494672157390675
MIO,0.05849307448676439,0.14764077650003501
MIR,0.512832392511559,0.39449222289384805
MITT,0.3229624388963371,0.3191875228510019
MIY,0.05404963890895856,0.10946686793149513
MKC,-0.15009878875500246,0.24288376311628176
MKFG,0.16886906354843118,1.064856555348658
MKL,0.10106621793729297,0.2364533344476
ML,1.8923216835944223,1.1529243725210176
MLI,0.5442763531965896,0.3164795038163116
MLM,0.43358608310270613,0.2578834508066364
MLNK,0.6544306461018872,0.39430692590635613
MLP,0.6015307310308381,0.40426445392778376
MLR,0.5348206986325197,0.29233584285508113
MMC,0.16255059679888045,0.16769256247577335
MMD,0.052913216851516884,0.14547868820141321
MMI,0.28512878438519074,0.30401223376096076
MMM,-0.018755316296173337,0.2724547068455838
MMS,0.16914492702287373,0.23410145542995775
MMT,0.08755523982420285,0.10536560978236642
MMU,0.05596642945101266,0.11806199489828233
MNR,-0.5395209494512214,0.33581830213820396
MNSO,0.8276349321019976,0.5721101305784482
MNTN,0.06714555413124244,0.020827133753442428
MO,-0.019068252051658883,0.17167550489042685
MOD,1.2458064546687861,0.5422651905106531
MODG,-0.22353450497671754,0.4370706877437979
MOGU,0.049865597077670826,0.850676183956089
MOH,0.16196176750180277,0.267575049092612
MOS,-0.0834227636161934,0.37148259963733316
MOV,0.05743444944540132,0.3542978443027426
MP,-0.07508230340741873,0.49828450847676675
MPA,0.08740733024511996,0.10861868559372999
MPC,0.36300796301653365,0.30021199175783314
MPLN,0.6891875564637813,0.8700505147198143
MPLX,0.21711866142738914,0.08907173954023934
MPV,0.35312527804837723,0.2018002028298973
MPW,-0.5736888009272844,0.5831906814342942
MPX,0.12000267714618124,0.4207446456622733
MQT,0.06338288745369608,0.11008173526024682
MQY,0.0986287346925752,0.1317603177536544
MRC,0.06879574165479552,0.4122729861244992
MRDB,-2.035172047178639,1.0725366438484438
MRK,0.026161704698232483,0.1885841455490548
MRO,0.018313118858478403,0.3533790493315059
MS,0.1570833004623673,0.2591984524290511
MSA,0.21074351655026685,0.2545713502273533
MSB,0.2517219315991129,0.4605902298735633
MSC,0.3074209773617081,0.7992066327983142
MSCI,0.2592910059573636,0.2874162936137031
MSD,0.18497424553850608,0.14536764125397916
MSGE,0.1820443930701193,0.7261493296241409
MSGS,0.03371844398969188,0.24845747886718092
MSI,0.22901465618734781,0.1902010901218203
MSM,0.2754271789135808,0.20495599195979045
MT,0.12983658481018281,0.3049683059470987
MTAL,0.29492379592415696,0.4057074972686666
MTB,0.0414595845908102,0.3414462173457913
MTD,-0.15166071835079822,0.2727551153893494
MTDR,0.1736174572156239,0.43125612867954366
MTG,0.4414312787805142,0.21551813485375523
MTH,0.7022387880542608,0.3522465122390086
MTN,-0.048623672909911014,0.2550146069386852
MTR,0.10413170611466979,0.7039976947717442
MTRN,0.4879618321734463,0.42441525723610546
MTUS,0.362004372135432,0.38032945559539744
MTW,0.6847401550360878,0.502530255113468
MTX,0.21431474796028002,0.3071273397042846
MTZ,-0.029937527972242785,0.4433811895670439
MUA,0.03586061920518164,0.14038302504688946
MUC,0.06914817546827148,0.10997819778293492
MUE,0.0432244301705797,0.10319903017911171
MUFG,0.28728100549394114,0.31711385278609316
MUI,0.06149415728151053,0.1032511449896157
MUJ,0.06364196143642985,0.10844915739237435
MUR,0.13435196645418673,0.336402013653408
MUSA,0.3018140832165344,0.22685838719293347
MUX,0.3422049504215269,0.6111197627314285
MVF,0.07548972479375017,0.10819901948186227
MVO,-0.07167617733301386,0.4355991681330299
MVT,0.057689449018099796,0.11385941081365329
MWA,0.35074176614556235,0.29701888430796436
MX,-0.16940587380162597,0.34718286956058164
MXE,0.28705847628952735,0.1848077186288272
MXF,0.3125887201364444,0.1909402071433423
MYD,0.07651791879382208,0.11646845477287641
MYE,-0.05879393535738213,0.31865022325652037
MYI,0.10252099421814607,0.12396235851575328
MYN,0.0874343612477698,0.12019853825290261
MYTE,-0.7234427146426166,0.789401742550811
NABL,0.3141294262436201,0.34777599000949233
NAC,0.042493440590814446,0.10425272725878539
NAD,-0.00020227636513734596,0.11248361151489064
NAN,0.07932821449249272,0.1119988545364731
NAPA,-0.4615491304710701,0.30056679232742
NAT,0.57309174223911,0.44184261909378997
NATL,0.8058182840376147,0.41707282837746656
NAZ,-0.014370301948495218,0.09670090821163552
NBB,0.08355528024650767,0.14076985421037844
NBHC,-0.04003386672605469,0.36755364966874465
NBR,-0.42091829661483027,0.5289230399451416
NBXG,0.31177038243666433,0.2217159709430934
NC,0.10845689787319023,0.3835085764979695
NCA,0.09275321352809757,0.1356316818668674
NCLH,0.6518873175173205,0.49152034505450337
NCV,0.14590642217210156,0.2095473610100024
NCZ,0.18469915285575522,0.22776082093521988
NDMO,0.06306001374116617,0.19691081897898707
NDP,0.10866693884709337,0.22290490443048566
NE,0.3803320936740626,0.38639342658027237
NEA,0.0011574310241169493,0.11662017258647836
NEE,-0.2571577239420888,0.28350091005307765
NEM,-0.09024047726447872,0.32440786587073056
NEP,-0.6109982088538131,0.5731044745511729
NET,0.8647213392464818,0.6237665281114936
NETZ,0.2060486941805404,0.141814687565019
NEU,0.5768583133017177,0.22429249733440804
NEUE,-0.8438370383416919,1.4063727674249222
NEXA,0.3373670509241302,0.41207476720264175
NFG,-0.1274321298510319,0.21783473164233633
NFJ,0.2103135999523458,0.14393236359444123
NGG,0.18994696110226303,0.19129197977537762
NGL,1.806826898411219,0.6486647115492304
NGS,0.45090235546419855,0.4164083484394409
NGVC,0.7763306323593085,0.47090748249720965
NGVT,-0.32442649268203483,0.4201684894201539
NHI,0.15629560879278492,0.2470390519558738
NI,0.025953833397197458,0.20919913559229913
NIC,0.09268008966846851,0.3518803579335405
NIE,0.24331574303126163,0.147751613245671
NIM,0.009651573287146706,0.12346427862821464
NINE,-1.1761028246178091,0.8869808465269516
NIO,0.15410878780264123,0.6567447627450208
NJR,-0.04343570901214546,0.20356369343998146
NKE,-0.040711552760783365,0.2707553632530991
NKX,-0.029318225764978653,0.13087727887396894
NL,-0.037764340149547375,0.3348261924437783
NLOP,3.115531338130339,0.8366062781226516
NLY,0.06846370143949188,0.2714964333456676
NMAI,0.17828219427248668,0.12217712753673489
NMCO,-0.041534113167046686,0.16930702592661706
NMG,-0.1560312421395719,0.7073395189247385
NMI,0.0029465401566231594,0.17587209031791218
NMM,0.15616840604795815,0.2876733366139026
NMR,0.21239462838951,0.24876927383090444
NMS,0.005196749902248209,0.12052445631632736
NMT,0.019900576988025245,0.09614081381050714
NMZ,-0.00025463978695155977,0.14623456783889055
NNI,0.00807097866432373,0.1776516988317412
NNN,0.006136255158428172,0.18982972242739002
NNY,0.04316765018508584,0.11554857632883907
NOA,0.5838759835982579,0.4273387680727756
NOAH,0.01760449604736587,0.4900210946518473
NOC,-0.10316043776017758,0.22750536632557924
NOG,0.35886485376282584,0.3681817580787334
NOK,-0.22949436005218538,0.2880906068254139
NOM,-0.011653988451584468,0.10475194461565931
NOMD,0.006583867048949821,0.3015767802519255
NOTE,-0.7055741225776848,1.4619705063594908
NOV,0.10403972926801311,0.37726901852742273
NOVA,0.2002004639858445,0.8355322568624546
NOW,0.6635760150297144,0.31540132094644086
NPCT,0.07434707525215502,0.1284940790987342
NPFD,-0.006421076878960804,0.16854654864312116
NPK,0.2333398966306852,0.23090864818894266
NPO,0.4352180031021452,0.3283353103328278
NPV,-0.009240635195814377,0.11164272257009752
NPWR,0.13784933686865772,0.5323355926240972
NQP,0.06776775384296888,0.09053882100109634
NR,0.5921187486994633,0.44162525059916025
NRDY,0.7099544639740601,0.7534199018219423
NREF,0.19822514798034654,0.3682045658435363
NRG,0.567514597799517,0.27330610876742983
NRGV,0.24555999342617965,1.0519800095280123
NRK,0.07103578200074495,0.1070264807497243
NRP,0.7855266799622149,0.3487017787331603
NRT,-0.3617512077435967,0.6643820986396897
NRUC,0.10981332735682167,0.11834484198518157
NSA,0.26800860249208885,0.2873724305806447
NSC,0.0035083850968581957,0.2255250552221896
NSP,0.10914421586141974,0.3184260804211882
NTB,0.1973812798791721,0.38986812634583196
NTG,0.1260180444564081,0.22771912279582995
NTR,-0.15541012817774938,0.3262076808524741
NTST,0.03858879587064177,0.24760812696327014
NTZ,0.12426742382870606,0.6035876403456745
NU,0.9424059135813149,0.40301580010044424
NUE,0.35275242593315037,0.3248038248753386
NUS,-0.666672310275342,0.33995572733165835
NUV,0.032697184239913975,0.09804063609638447
NUVB,-0.14286787757590005,0.5556964086584659
NUW,0.037508077425224606,0.12390582699014588
NVG,0.009914850984336388,0.12759629055070737
NVGS,0.28236883432783694,0.2899870383685408
NVO,0.4761085177079253,0.3066098973315642
NVR,0.45418494209323823,0.23060685695628408
NVRI,0.48356358770049473,0.5214831364194042
NVRO,-0.4644176520187989,0.5489116579225323
NVS,0.15277558239974562,0.1899965497719855
NVST,-0.2970107700691026,0.32156342418090356
NVT,0.5060963079613393,0.301859915597908
NWG,-0.004400087968141587,0.3304966466934472
NWN,-0.14856087337204166,0.21991686993565632
NX,0.3453093806933736,0.4183416337139833
NXC,-0.06645573431273222,0.13589649790675307
NXDT,-0.21927217288524808,0.3585706066121795
NXE,0.5693168330952143,0.4257157456662781
NXG,0.10739311212165084,0.2635316142937542
NXJ,0.0650675102834463,0.08682715610946655
NXN,0.051728321825845226,0.13599963073567323
NXP,0.10598804718418096,0.1312482445245054
NXRT,-0.09547749467823792,0.36636156484840254
NYC,7.685564446772079,8.238459862825092
NYCB,0.3690793106532089,0.5347704995604073
NYT,0.4423462039201216,0.2684858518712356
NZF,0.016134274343209198,0.12415150052166943
O,-0.033706809883782975,0.19656650261720296
OBDC,0.35548738564200105,0.1819248750966233
OBK,0.05369102068488837,0.3362505123565411
OC,0.6042878895365273,0.2914666435895906
OCFT,0.2609436872038824,1.173458626146146
ODC,0.7929597027408911,0.3915604862348285
ODV,-0.2625148670482591,0.5266631193907905
OEC,0.5390265915788309,0.36440015793065667
OFG,0.3865503020855144,0.3124321797835002
OGE,-0.0587926862779181,0.1979999436718819
OGN,-0.5344339419634156,0.38900419089297744
OGS,-0.11959252499561109,0.23008952877679612
OHI,0.21197676840756088,0.23939111860864248
OI,0.058297232977990374,0.37460855337292026
OIA,0.09231793067335402,0.20835161955436007
OII,0.3428260147408264,0.4682657278331004
OIS,0.07725892393044868,0.4867538385189103
OKE,0.18216698694673308,0.24019236260150514
OKLO,0.06094955297248665,0.05911311928922149
OLN,0.10847608872699607,0.35480898611129896
OLO,0.014630799143692154,0.5398561192951953
OLP,0.08752340125770927,0.24191051785354847
OMC,0.1092711756127584,0.23809085446735684
OMF,0.5579547432410077,0.33542998649822137
OMI,0.21306285117726922,0.7010250856443565
ONIT,0.0868614299363744,0.4406883904923292
ONL,-0.22300267069447677,0.4282854181868043
ONON,0.6149412495836701,0.5592710865780015
ONTF,0.16854829615256886,0.4258031689945244
ONTO,0.9050563675518607,0.41838283077133687
OOMA,-0.18070661423155204,0.363175302491608
OPAD,1.0218481060435376,1.121288871258265
OPFI,1.0801256719219745,0.5286273667302195
OPP,0.09810745161924372,0.14194120693204063
OPY,-0.0066835027915550975,0.26618379222078636
OR,0.21926115086600118,0.3200032051480464
ORA,-0.07073443228101496,0.28148006418138843
ORAN,0.20082992841185107,0.15738680968044905
ORC,-0.0006873825785127814,0.31052421914891165
ORCL,0.29561530817945125,0.30171049105836806
ORI,0.25458500536251294,0.1954474582935015
ORN,0.8217187767252724,0.549491115832718
OSCR,1.7026341655307926,0.9209867393323995
OSK,0.26955321012010985,0.30676462839150237
OTIS,0.15776040346235357,0.18791961022407325
OUST,0.3403309300683906,1.090092491103593
OUT,0.026860546242773047,0.4440547166455684
OVV,0.0441934115916646,0.4123983456266717
OWL,0.5013112275330694,0.34217345446375363
OWLT,-0.014271079069490182,0.9250835170222363
OXM,0.17305529976166684,0.35845895785793097
OXY,0.027397387411511803,0.27592625647443264
PAAS,0.05341357230195128,0.3977946700813928
PAC,0.3315421440897123,0.4460864708529213
PACK,0.29153435573881087,0.7717134398372775
PAG,0.41573326399811134,0.3097452078708036
PAGS,0.5424781928306369,0.49586785923757287
PAI,0.07897523814436173,0.10962227958972792
PAM,0.5715479658771319,0.45544620536964076
PAR,0.6166337592741579,0.4824686575793877
PARR,0.5755877969951432,0.372995717648199
PATH,0.9080075192303224,0.6361472212072159
PAXS,0.07356052210502778,0.15254316807895338
PAY,0.9377545008134542,0.5566957724207059
PAYC,-0.21499056677818215,0.5349207138543925
PB,0.017357349080082414,0.29852715993542916
PBA,0.12204442160074559,0.18862360712710136
PBF,0.2759094594494344,0.4401182855196942
PBH,-0.013684541487604878,0.2127040818516478
PBI,0.311819384137651,0.5852308711666497
PBR,0.8222565044210164,0.34848753650585346
PBT,-0.3683442656191104,0.4012302642761755
PCF,0.0789743369366182,0.14045961431857917
PCG,0.16271693012238264,0.20424932811591745
PCK,-0.12075636906000008,0.16349582720259095
PCM,0.08918396838840591,0.22638792612727338
PCN,0.1519368992980361,0.1846432298836676
PCOR,0.49842803101367383,0.4507626367157913
PCQ,-0.43033936549294205,0.22728570279696395
PD,-0.00818125603002976,0.4549081714509644
PDI,0.11448836186808209,0.16516080573264708
PDM,-0.08621880207306375,0.44442912801958967
PDO,0.06756249474949004,0.16339793788865076
PDS,-0.16429329861082786,0.4401902698224928
PDT,-0.09234701339367705,0.18151164789534943
PDX,0.42000850800281364,0.21878066518853279
PEB,0.28904083229121885,0.36431280862143367
PEG,0.04225816081462509,0.19530217668377906
PEN,0.20235909707679073,0.3822866057287477
PEO,0.060075384311656786,0.20391760252355867
PERF,-0.6609088409467003,0.6165018915566928
PFD,-0.02674997269137437,0.23138795010226937
PFE,-0.5118350935326041,0.2301530681011969
PFGC,0.22518033978019045,0.23633128932323103
PFH,0.10779298410719808,0.17282417288662558
PFL,0.1417110880084587,0.14455595857423714
PFLT,0.22537979477193687,0.2187624632063022
PFN,0.12587279299497403,0.1506328869010573
PFO,-0.0038702694481469353,0.1915532962184761
PFS,-0.062064551044025834,0.3461468167367784
PFSI,0.49755440832646713,0.33110689855519176
PG,0.0023167572390573707,0.1492814627183533
PGP,0.19699035305166251,0.21469982496105916
PGR,0.25262906077581765,0.2990806704278369
PGRE,0.00351081302100046,0.4485832682603437
PGRU,-0.17965491396218605,0.4464615180923849
PGZ,0.03561469704825678,0.14371954006365728
PH,0.5157819786011351,0.2734596825782723
PHD,0.16481199592696552,0.10402381715029163
PHG,0.46142001685079137,0.33882774706730634
PHI,0.10529652402673961,0.24970427490222136
PHIN,-0.23849730663205473,0.4768866690922866
PHK,0.17005178944292682,0.1569757705747463
PHM,0.868540560857951,0.3001220989871105
PHR,-0.10174132685495516,0.6121137641599014
PHT,0.18845914037388894,0.1264878447074864
PHX,-0.027476449649405335,0.4173048226569612
PHYT,0.06387468931584003,0.023138015037951536
PII,0.010309629704203451,0.29943466005922875
PIM,0.07545357052169446,0.10946674458243971
PINE,-0.019575895197445695,0.27659886054702937
PINS,0.5842904983519467,0.44226352399672336
PIPR,0.3311222083020955,0.29064273541686797
PJT,0.3535361972422447,0.2773480718856523
PK,0.496935391613302,0.3647521587394574
PKE,0.30267717032191876,0.32063893979803776
PKG,0.30145957648958527,0.24728660024205618
PKST,0.6955654944130443,1.0460990067568232
PKX,0.7056050505988505,0.4982481074232895
PL,-0.41369508456119597,0.6023827207507965
PLD,0.2329605400053724,0.2646565813510672
PLNT,0.00884158862575772,0.3891097426122839
PLOW,-0.11553243584097661,0.3126198217865912
PLTR,1.2326931534768335,0.693888813910092
PLYM,0.30645201039531217,0.27073164004398115
PM,-0.006272453902342515,0.16487441960012347
PMF,-0.0836676993443461,0.17999999404722075
PML,-0.049775319795252966,0.14704756543973918
PMM,0.0447265561038046,0.1956877165744004
PMO,-0.015205347725770672,0.19240674404846247
PMT,0.3352611019450389,0.3228382948022546
PMTU,0.22265397202115267,0.07918635932296708
PMX,-0.1165204320035899,0.17877731912794478
PNC,0.06614697986116373,0.3140682299949099
PNF,-0.08957065787910795,0.15658277514699268
PNI,0.006345450350760991,0.12434174524184782
PNNT,0.3468484696032077,0.2210579297705015
PNR,0.5366079240580894,0.2831987724432436
PNST,0.16155305236096962,0.4748041854355059
PNW,0.028670964279331777,0.20904474292699016
POR,-0.05305236072198608,0.22390112499215273
POST,-0.0046310256699707494,0.1845468900684539
PPG,0.21552978938779618,0.24449149405542725
PPL,-0.019942602125087822,0.19137753699642332
PPT,0.0750992341158594,0.12803562628522516
PR,0.5866463238265405,0.4561460173743828
PRA,-0.14171299254432934,0.4330343728932248
PRG,0.7174852022001127,0.44982752829352474
PRGO,-0.018684498749064728,0.2816932257567807
PRH,0.09565322929174845,0.09498627822633374
PRI,0.4193497172220012,0.24396283478257494
PRIM,0.4614735439817877,0.28679912876173597
PRKS,0.03004100213231319,0.3559750341950009
PRLB,0.5401888365935408,0.4739268697247648
PRM,-0.5639651205178677,0.5043590967792195
PRMW,0.026437269200330304,0.2611790630050092
PRO,0.5334112172643847,0.41037503720952623
PRS,0.09301642512279619,0.11942313417118423
PRT,-0.32286963429639426,0.41309446488385526
PRU,0.1273339964134353,0.24552053444291433
PSA,0.17742982561877038,0.2301514943566554
PSF,0.10275668648010577,0.18540118986064522
PSFE,0.1054534350760186,0.6876127401855773
PSN,0.35652053301015296,0.22788275820090273
PSO,0.15398220922693712,0.27085170431454875
PSQH,0.1457225115087137,1.4839878333987573
PSTG,0.36321925388720205,0.41879925856628397
PSTL,0.0811275659654308,0.19938704139852342
PSX,0.35970101914050995,0.2842491436708205
PTA,0.10442057827497586,0.18285873908744515
PTY,0.20211757688225507,0.18328605563224837
PUK,-0.1578474455037101,0.3325949452545841
PUMP,-0.011073595028445666,0.48471019118892483
PVH,0.6322469562604915,0.42048801228039095
PVL,-0.5109626442201266,0.4974688284349253
PWR,0.4734802561636561,0.27667767359450146
PWSC,0.11967603736321007,0.3945858281810834
PX,-0.00040186199181248223,0.30901954810425575
PYN,-0.09260389926446297,0.15068755598786335
PYT,0.12882969921271964,0.22574946264919457
PZC,-0.0682650418139691,0.1780248990504042
QBTS,0.878648376813027,1.8314516634733604
QD,0.965978211659089,0.5987655275801618
QGEN,-0.12491316073270772,0.18056679028877182
QS,0.6006729578682918,0.8447464025564383
QSR,0.24266818852350633,0.18474549226516176
QTWO,0.6118567003843122,0.518181772494586
QUAD,0.3675742126524257,0.5460680706342294
QVCC,0.23561975594142068,0.6164861582669431
QVCD,0.2244589209106464,0.608417737897008
R,0.39792823119745785,0.25925239986961235
RA,-0.0844576570830381,0.24654345170133485
RACE,0.4876263034146915,0.21327503872933318
RAMP,0.5723689415078522,0.44299117609426786
RBA,0.22519141134718723,0.2713999865188765
RBC,0.35566679414915836,0.2903703826100057
RBCP,0.28998045226233254,0.2701710467505644
RBLX,0.6905777918369027,0.6163130534068694
RBOT,-0.8621626200194336,1.2793132451532034
RC,0.09450980466660867,0.3204148501185166
RCB,0.034336609111500896,0.10024729129357719
RCC,0.06284884229268743,0.07945579060122704
RCFA,0.06922248337059723,0.03395968075798583
RCI,0.0568062796573923,0.217777580163946
RCL,1.0570379557563996,0.3648388849925303
RCS,0.32619171735212604,0.2510091756037431
RCUS,0.1440212084368268,0.6455153395346369
RDN,0.4585169792362422,0.23466973635268445
RDW,0.6298013378559404,0.8568653161855276
RDY,0.3332939196738381,0.18900803231967453
RELX,0.3954614844428606,0.1660757222775127
RERE,-0.21691633726089082,0.6945758090348119
RES,-0.055587816052030455,0.434403130840132
REVG,0.4325477850109209,0.34127509852087956
REX,0.60174821757309,0.4752792080851487
REXR,0.0994130466245931,0.2753375118963691
REZI,0.1799820778350142,0.35417463681913736
RF,0.01080981400489875,0.36195808936113266
RFI,0.06282842918398633,0.22610480832139482
RFL,0.05550521697661535,0.4715071321420258
RFM,0.08854750887828468,0.14420080933152074
RFMZ,0.04672761888672468,0.15881796176305632
RGA,0.18964081482044676,0.24794344157506037
RGR,-0.07392135768039523,0.27218625020780074
RGT,0.1418749193943743,0.165382765658123
RH,0.2658931089077974,0.49626772834516136
RHI,0.24123378909895088,0.26687642892905006
RHP,0.40343054327720335,0.26670799598715783
RIG,0.5365231690289135,0.5434241080798702
RIO,0.1443162091441229,0.26938163162612194
RITM,0.3935071237617902,0.2308836276444129
RIV,0.013855559642746849,0.14133788564907276
RJF,0.10655339865679744,0.28045067163347737
RKT,0.844279357825696,0.4977989582594084
RL,0.3442910720150251,0.27435938207164856
RLI,0.05755656438429661,0.24385729756411686
RLJ,0.19079340587139643,0.2814893376463926
RLTY,0.1499356329394915,0.2346439735874091
RLX,0.02506207416664926,0.6861693118422537
RM,-0.017551888561538734,0.40717191893760896
RMAX,-0.21119593762771702,0.4627732436761967
RMD,-0.1330428124701348,0.3237375826071956
RMI,-0.0004596530422674756,0.17391675693180322
RMM,0.03514926492203017,0.1607660089724826
RMMZ,0.09986772778930565,0.17613962949885636
RMT,0.1662081508201215,0.18189274359462396
RNG,0.19984651754879365,0.6563237954377739
RNGR,0.01561567718240876,0.40030753823078014
RNP,0.06174045784025642,0.21939045935670032
RNR,0.10965393208955594,0.3086304383711338
RNST,-0.010209499020609676,0.3673685419548425
ROG,0.14327173132731086,0.2783322960454627
ROK,0.2283530202790078,0.27122726796591473
ROL,0.22062877328109978,0.22785428474987962
RPM,0.1926104292003915,0.2809685942502421
RQI,0.14670339953418576,0.23491978517906953
RRAC,0.0660673761016891,0.022427273591034146
RRC,0.36795318549637845,0.4161552361258202
RRX,0.29048863800403996,0.3841268769148031
RS,0.37754399733737176,0.24305488055845123
RSF,0.0467617725287888,0.09136759157313175
RSG,0.27755758478933856,0.15739536586286723
RSI,0.3986608272462296,0.6298918795306586
RSKD,0.123955889559722,0.4708049155361419
RTO,-0.02216049146228281,0.31926160171417084
RTX,-0.12790868242655276,0.23861038437650323
RVLV,-0.18723894034276586,0.49401815462863424
RVT,0.18713223082937533,0.19893994091829506
RVTY,-0.20232468771367912,0.32485518468391306
RWT,0.21526346303926636,0.3200668150339557
RXO,0.37403360135427327,0.3708551253604276
RY,0.13640749156433118,0.17987813305004782
RYAM,-0.4889630712754893,0.8148587055136387
RYAN,0.057509114850939735,0.23434348093329863
RYI,0.2661316952558405,0.4423728800296848
RYN,0.08609565038611668,0.2738061990480874
